"blockgroupID","X","blockcount","blockgroup","censustract","total","white","black","asian","other","hispanic","area","income","poverty.1.verypoor","poverty.2.poor","poverty.3.middle","poverty.4.uppermiddle","segregationmetric","povertymetric","vacantprop","comresprop","whiteprop","blackprop","asianprop","otherprop","hispanicprop","violentcrime.2006","violentcrime.2007","violentcrime.2008","violentcrime.2009","violentcrime.2010","violentcrime.2011","violentcrime.2012","violentcrime.2013","violentcrime.2014","violentcrime.2015","violentcrime.2016","nonviolentcrime.2006","nonviolentcrime.2007","nonviolentcrime.2008","nonviolentcrime.2009","nonviolentcrime.2010","nonviolentcrime.2011","nonviolentcrime.2012","nonviolentcrime.2013","nonviolentcrime.2014","nonviolentcrime.2015","nonviolentcrime.2016","mural_count","violentcrime_total","nonviolentcrime_total","mural_presence"
"274.02_4",618,12,4,274.02,1917,118,1203,334,44,218,1220583.553,10670,0.174091442,0.198710434,0.359906213,0.267291911,0.317628327,0.447285524,0.003970283,0.053978207,0.061554512,0.627543036,0.174230569,0.02295253,0.113719353,40,51,43,41,42,50,40,48,48,37,21,43,47,47,37,59,49,48,31,30,52,21,0,293,331,"0"
"274.02_5",619,9,5,274.02,1482,99,890,198,41,254,841756.67,19503,0.088961039,0.222077922,0.093506494,0.595454545,0.302560005,0.2812294,0,0.02681728,0.066801619,0.600539811,0.133603239,0.027665317,0.171390013,40,41,37,30,31,24,33,19,18,13,7,31,37,36,39,32,44,23,22,22,31,14,0,337,556,"0"
"275_1",620,10,1,275,1432,147,996,133,30,126,2852304.051,20808,0.126420455,0.061079545,0.102982955,0.709517045,0.304262543,0.211269614,0,0.050330012,0.102653631,0.695530726,0.092877095,0.020949721,0.087988827,35,30,38,33,26,36,36,30,33,25,15,47,48,29,35,40,40,51,100,77,52,37,0,402,542,"0"
"275_2",621,9,2,275,1286,145,773,159,40,169,1285193.074,17962,0.034548944,0.231285988,0.320537428,0.413627639,0.256608903,0.309966234,0,0.109720946,0.112752722,0.601088647,0.123639191,0.031104199,0.131415241,40,48,47,34,25,38,42,39,30,33,26,61,66,59,56,35,35,52,45,48,59,26,0,379,469,"0"
"275_3",622,8,3,275,892,52,509,164,7,160,1537069.582,12578,0.324975892,0.050144648,0.382835101,0.242044359,0.326874838,0.509663074,0.004790122,0.184702856,0.058295964,0.570627803,0.183856502,0.007847534,0.179372197,47,42,44,31,34,28,36,36,25,33,23,52,51,53,40,52,30,43,49,38,38,23,0,184,204,"0"
"275_4",623,6,4,275,879,43,642,89,27,78,855406.8159,18044,0.149425287,0.034482759,0.24668435,0.569407604,0.354541583,0.267030748,0.042781407,0,0.048919226,0.730375427,0.101251422,0.030716724,0.088737201,25,19,25,19,15,19,15,17,9,14,7,29,21,21,18,10,16,19,17,15,25,13,0,414,489,"0"
"276_1",624,13,1,276,1159,47,1026,6,42,38,3031076.023,15654,0.205818182,0.227636364,0.060363636,0.506181818,0.476446965,0.396072682,0.004613811,0.002524627,0.0405522,0.885245902,0.005176877,0.036238136,0.032786885,45,38,37,40,30,42,45,41,49,26,21,53,42,42,41,46,51,39,40,53,54,28,0,237,335,"0"
"276_2",625,6,2,276,601,9,519,15,29,29,812623.6904,16708,0.014106583,0.170846395,0.225705329,0.589341693,0.466776571,0.213127287,0.047644932,0.238040442,0.014975042,0.863560732,0.024958403,0.048252912,0.048252912,24,24,25,20,29,34,24,19,17,12,9,50,26,39,31,37,43,28,26,28,19,8,0,524,425,"0"
"276_3",626,11,3,276,972,14,890,5,23,40,1578699.814,18398,0.158323632,0.033760186,0.27008149,0.537834692,0.494263339,0.284035349,0.032559214,0.108721747,0.014403292,0.91563786,0.005144033,0.023662551,0.041152263,50,34,64,61,67,45,46,49,48,49,11,52,60,46,40,32,38,36,46,31,29,15,0,243,528,"0"
"276_4",627,9,4,276,868,37,761,32,24,14,1720333.054,19184,0.052578362,0.088978766,0.113245703,0.745197169,0.459340808,0.156926689,0.044354155,0.177330573,0.042626728,0.876728111,0.036866359,0.02764977,0.016129032,20,29,26,26,16,22,20,26,27,22,9,43,39,66,80,41,34,39,85,53,27,21,0,286,384,"0"
"277_1",628,8,1,277,1096,15,881,172,16,12,1551363.934,19893,0.012669683,0.232579186,0.373755656,0.380995475,0.476621146,0.306529046,0.007902955,0.107855703,0.013686131,0.803832117,0.156934307,0.01459854,0.010948905,34,28,20,43,28,31,26,30,24,15,7,35,47,50,32,31,30,32,28,31,45,23,0,353,313,"0"
"277_2",629,9,2,277,923,2,882,0,20,19,872825.6348,18794,0.08135169,0.058823529,0.220275344,0.639549437,0.53419927,0.203430613,0.012841493,0.060266968,0.002166847,0.955579632,0,0.021668472,0.020585049,52,29,27,30,22,36,33,35,41,31,17,34,26,26,37,25,32,27,35,22,32,17,0,300,253,"0"
"277_3",630,8,3,277,773,7,749,0,5,12,972528.539,19959,0.008474576,0.042372881,0.121468927,0.827683616,0.547571773,0.080969363,0.023480459,0.12693245,0.009055627,0.968952135,0,0.006468305,0.015523933,25,30,37,29,27,40,33,18,25,21,15,25,24,38,20,19,45,14,23,18,16,11,0,223,231,"0"
"277_4",631,8,4,277,732,9,687,1,12,23,710050.3826,15802,0.053631285,0.098324022,0.315083799,0.532960894,0.517144229,0.235116761,0.045622673,0.110104182,0.012295082,0.93852459,0.00136612,0.016393443,0.031420765,26,34,29,25,23,22,15,16,13,16,4,17,25,28,16,25,22,18,27,22,24,7,0,235,183,"0"
"277_5",632,8,5,277,594,3,569,0,9,13,763409.5619,17233,0,0.3475,0.275,0.3775,0.536532096,0.339064146,0.10409505,0.018891372,0.005050505,0.957912458,0,0.015151515,0.021885522,25,32,14,27,21,17,24,20,21,26,8,30,22,24,14,18,19,17,11,13,6,9,0,337,279,"0"
"277_6",633,10,6,277,670,6,605,14,20,25,967421.1807,24764,0,0.164879357,0.119302949,0.715817694,0.487798748,0.156969803,0.038793349,0.178488433,0.008955224,0.902985075,0.020895522,0.029850746,0.037313433,42,24,36,30,26,39,33,32,31,28,16,28,30,20,22,21,23,29,24,25,41,16,0,389,462,"0"
"278_1",634,15,1,278,1486,9,1390,8,31,48,1555019.113,19994,0.059322034,0.069612591,0.26937046,0.601694915,0.514016678,0.205033048,0,0.028945986,0.006056528,0.935397039,0.00538358,0.020861373,0.03230148,46,43,41,25,35,28,38,43,43,28,19,50,32,44,39,52,49,36,63,43,28,26,0,742,554,"0"
"278_2",635,15,2,278,952,7,883,4,20,38,1233116.19,21553,0.119806763,0.173913043,0.125603865,0.580676329,0.506140647,0.291123357,0.009227434,0.187558539,0.007352941,0.927521008,0.004201681,0.021008403,0.039915966,80,97,90,79,66,70,63,57,58,55,27,73,57,57,50,68,40,33,41,50,54,31,1,955,888,"1"
"278_3",636,9,3,278,779,6,721,19,15,18,2624762.343,18585,0.112987013,0.155844156,0.219480519,0.511688312,0.50416521,0.304154476,0.000834572,0.186191802,0.007702182,0.925545571,0.024390244,0.019255456,0.023106547,88,100,122,83,86,98,96,87,52,95,48,68,88,91,90,78,92,55,94,90,100,42,0,472,688,"0"
"278_4",637,14,4,278,1264,14,1173,12,28,37,2386014.038,27629,0.105167724,0.257479601,0.128739801,0.508612874,0.506625968,0.33528976,0.035152532,0.130815552,0.011075949,0.928006329,0.009493671,0.022151899,0.029272152,40,55,44,39,46,55,50,46,51,30,16,58,75,63,54,69,45,60,102,68,58,36,1,209,240,"1"
"279.01_1",638,8,1,279.01,824,5,800,1,8,10,928894.561,14745,0.14893617,0.024051804,0.222016651,0.604995375,0.549493425,0.250602929,0.020385756,0.063344887,0.006067961,0.970873786,0.001213592,0.009708738,0.012135922,28,21,22,21,19,21,17,14,17,21,8,32,23,22,25,27,21,18,28,14,19,11,0,276,286,"0"
"279.01_2",639,6,2,279.01,879,11,828,6,19,15,1095531.841,8092,0.03236246,0.657605178,0.130744337,0.179288026,0.520599161,0.539371384,0.052634292,0.045829754,0.012514221,0.941979522,0.006825939,0.021615472,0.017064846,45,28,25,34,27,24,28,30,18,14,3,19,27,23,38,31,30,32,32,20,19,15,0,305,362,"0"
"279.01_3",640,8,3,279.01,799,8,723,1,33,34,1122639.253,11013,0.248161765,0.066176471,0.314338235,0.371323529,0.501145656,0.416376529,0.144766266,0.0630026,0.010012516,0.904881101,0.001251564,0.041301627,0.042553191,30,29,31,23,30,25,40,29,26,22,20,37,47,38,35,42,34,36,24,23,33,13,0,468,406,"0"
"279.01_4",641,15,4,279.01,1325,17,1241,2,40,25,1327460.426,11937,0.013553329,0.376546847,0.127283441,0.482616382,0.52175538,0.32194914,0.032920289,0.030994398,0.012830189,0.936603774,0.001509434,0.030188679,0.018867925,43,49,50,38,52,44,48,39,38,44,23,34,23,32,49,48,35,41,40,47,37,20,0,460,687,"0"
"279.02_1",642,10,1,279.02,1180,182,891,16,44,47,1571849.35,13600,0.271177118,0.198569857,0.260726073,0.269526953,0.347335809,0.514327851,0.021094358,0.022532799,0.154237288,0.755084746,0.013559322,0.037288136,0.039830508,73,56,41,26,44,36,36,41,41,45,21,79,60,52,68,73,65,55,77,64,62,32,0,521,1052,"0"
"279.02_2",643,12,2,279.02,2693,1464,1021,39,55,114,8002585.113,7514,0.155339806,0.160194175,0.224514563,0.459951456,0.174270013,0.353368574,0.006186285,0.00398671,0.543631638,0.379131081,0.01448199,0.02042332,0.042331972,57,54,57,52,49,53,45,36,48,48,22,78,90,102,110,101,138,91,90,93,112,47,0,312,474,"0"
"28.01_1",644,13,1,28.01,1479,458,136,393,28,464,798908.5375,17916,0.114776632,0.066666667,0.253608247,0.564948454,0.393844268,0.255616432,0.027631368,0.067391713,0.309668695,0.091954023,0.265720081,0.018931711,0.31372549,38,36,25,31,26,27,33,27,32,25,12,62,48,54,54,59,39,29,42,34,37,16,0,315,446,"0"
"28.01_2",645,12,2,28.01,1366,258,144,432,39,493,797464.7191,14234,0.137384412,0.167107001,0.22324967,0.472258917,0.496452088,0.338930236,0.021224331,0.072437268,0.188872621,0.105417277,0.31625183,0.028550512,0.36090776,52,34,20,28,22,39,27,28,33,25,7,58,28,52,54,34,37,39,46,51,28,19,0,214,450,"0"
"28.01_3",646,12,3,28.01,1479,566,45,535,34,299,798915.1657,27111,0.018745494,0.086517664,0.333093006,0.561643836,0.391622603,0.196574996,0.024805814,0.068682028,0.382691007,0.030425963,0.361730899,0.022988506,0.202163624,23,19,14,18,22,22,20,23,21,23,9,38,42,44,50,54,47,40,53,33,34,15,0,274,340,"0"
"28.02_1",647,9,1,28.02,1056,620,5,203,8,220,682034.8607,17183,0.041551247,0.206832872,0.383194829,0.368421053,0.432726467,0.322115942,0.00082791,0.037946757,0.587121212,0.004734848,0.192234848,0.007575758,0.208333333,56,25,25,23,17,33,19,28,16,22,10,43,38,32,25,40,43,37,25,31,15,11,0,163,377,"0"
"28.02_2",648,11,2,28.02,943,809,7,54,15,58,893140.503,32839,0.035714286,0.084821429,0.464285714,0.415178571,0.488538694,0.259042012,0,0.154056512,0.857900318,0.007423118,0.057264051,0.015906681,0.061505832,18,26,22,24,12,11,20,11,8,8,3,40,43,59,29,39,37,34,30,33,24,9,0,184,329,"0"
"28.02_3",649,10,3,28.02,1119,657,27,230,20,185,664416.4831,16423,0.269876003,0.090444931,0.289569657,0.350109409,0.403035285,0.447455448,0.004624806,0.095621983,0.587131367,0.024128686,0.205540661,0.017873101,0.165326184,21,33,19,20,14,16,20,12,10,12,7,50,35,29,26,41,45,21,23,21,27,11,0,170,411,"0"
"28.02_4",650,11,4,28.02,992,819,16,114,14,29,678569.044,27563,0.018640351,0.095394737,0.152412281,0.733552632,0.508397653,0.139513643,0.005099781,0.14330449,0.825604839,0.016129032,0.114919355,0.014112903,0.029233871,25,29,19,18,16,10,10,12,17,9,5,46,37,39,32,41,54,23,49,41,27,22,0,235,473,"0"
"28.02_5",651,14,5,28.02,1429,683,17,458,24,247,978443.6159,36059,0.049751244,0.037313433,0.135572139,0.777363184,0.41634568,0.125646943,0.001905834,0.145865634,0.477956613,0.011896431,0.320503849,0.016794962,0.172848146,23,16,20,27,36,35,16,20,18,14,10,42,58,53,39,52,48,42,38,34,40,27,2,406,340,"1"
"280_1",652,8,1,280,947,5,896,4,13,29,862332.8919,11520,0.166449935,0.167750325,0.43953186,0.22626788,0.524765362,0.445461187,0.037216444,0.008300869,0.005279831,0.946145723,0.004223865,0.013727561,0.03062302,47,35,37,46,39,34,34,25,43,36,30,45,26,39,38,22,32,41,24,28,28,17,0,339,412,"0"
"280_2",653,9,2,280,658,4,619,2,11,22,3282756.337,10942,0.234870317,0.345821326,0.142651297,0.276657061,0.519349122,0.537925233,0.0220503,0.135395241,0.006079027,0.940729483,0.003039514,0.016717325,0.03343465,49,50,36,25,26,34,30,27,25,27,10,46,47,46,33,50,30,38,25,46,35,16,0,393,482,"0"
"280_3",654,17,3,280,1189,11,1120,14,16,28,1384625.549,19129,0.013066872,0.199846272,0.28132206,0.505764796,0.520587679,0.25175171,0.03219211,0.089927567,0.009251472,0.94196804,0.011774601,0.013456686,0.023549201,37,42,51,35,42,40,31,35,22,39,19,48,47,52,40,68,50,31,49,34,46,17,0,549,612,"0"
"280_4",655,14,4,280,1478,9,1381,4,36,48,2198709.067,13430,0.146842878,0.419970631,0.113803231,0.31938326,0.513690938,0.487369101,0.030109588,0.054663728,0.00608931,0.934370771,0.00270636,0.02435724,0.032476319,64,56,64,47,47,53,44,52,48,39,35,54,68,51,68,52,53,62,48,55,53,48,0,435,569,"0"
"281_1",656,17,1,281,1785,70,1557,36,54,68,2561066.029,25250,0.104534005,0.097607053,0.169395466,0.628463476,0.457483936,0.237069312,0.000746289,0.026712376,0.039215686,0.872268908,0.020168067,0.030252101,0.038095238,60,50,51,39,30,46,36,36,29,33,25,55,66,37,39,55,63,70,57,43,49,35,0,434,469,"0"
"281_2",657,17,2,281,986,9,933,12,8,24,1760620.165,15611,0.139502762,0.151933702,0.255524862,0.453038674,0.524867103,0.34182579,0.054438706,0.116131768,0.009127789,0.946247465,0.012170385,0.00811359,0.024340771,52,29,42,37,41,54,42,40,32,45,20,58,65,43,41,40,48,31,43,44,35,21,0,510,687,"0"
"281_3",658,10,3,281,818,19,698,13,40,48,1096095.235,12244,0.144249513,0.233918129,0.443469786,0.178362573,0.457163416,0.469815174,0.012108405,0.282358223,0.023227384,0.853300733,0.015892421,0.048899756,0.058679707,54,57,66,49,40,49,37,54,37,40,27,61,65,45,90,108,54,62,56,46,64,36,1,435,711,"1"
"282_1",659,15,1,282,866,63,668,75,18,42,1735607.05,18125,0.10915493,0.264084507,0.316021127,0.310739437,0.37382239,0.409552761,0.001572804,0.379536801,0.072748268,0.771362587,0.086605081,0.020785219,0.048498845,50,39,38,37,32,49,48,29,34,48,31,60,98,85,73,71,53,52,52,69,59,39,0,511,607,"0"
"282_2",660,21,2,282,1766,39,1475,43,54,155,3672195.219,18317,0.027900147,0.102790015,0.327459618,0.54185022,0.420761342,0.215581909,0.055239826,0.091897569,0.022083805,0.835220838,0.024348811,0.030577576,0.087768969,48,40,56,42,72,48,46,47,43,46,23,73,54,60,49,88,69,66,51,36,39,22,0,1295,1600,"0"
"282_3",661,25,3,282,2267,53,1900,183,50,81,3800763.478,14903,0.120745543,0.199351702,0.306320908,0.373581848,0.434690188,0.373061773,0.007779229,0.114803108,0.023378915,0.838112042,0.080723423,0.02205558,0.03573004,140,107,131,96,125,128,119,122,134,127,66,153,196,175,150,174,171,133,113,138,128,69,0,219,240,"0"
"283_1",662,6,1,283,777,5,652,74,6,40,751993.4646,17130,0,0.08974359,0.264957265,0.645299145,0.450217657,0.155355852,0.012750089,0.009839403,0.006435006,0.839124839,0.095238095,0.007722008,0.051480051,23,23,19,19,18,26,19,16,21,26,9,28,20,26,14,27,17,20,28,23,27,10,0,217,243,"0"
"283_2",663,6,2,283,707,19,618,7,20,43,741442.5979,16306,0.104615385,0.376923077,0.123076923,0.395384615,0.457367453,0.416234178,0.031596731,0.027039223,0.026874116,0.874115983,0.00990099,0.028288543,0.060820368,21,20,24,17,16,18,18,27,21,28,7,19,30,21,19,23,30,24,17,22,27,11,0,486,462,"0"
"283_3",664,9,3,283,664,14,591,9,22,28,1074061.837,28053,0.036511156,0.448275862,0.139959432,0.37525355,0.478155698,0.400600662,0.019672447,0.163030851,0.021084337,0.890060241,0.013554217,0.03313253,0.042168675,42,45,48,35,45,36,43,55,64,48,25,41,51,49,85,41,45,42,29,34,34,11,0,484,636,"0"
"283_4",665,19,4,283,1637,24,1436,15,28,134,2308842.716,12691,0.272174354,0.293968576,0.243284339,0.190572732,0.455834055,0.575970206,0.234352465,0.032431635,0.014660965,0.877214417,0.009163103,0.017104459,0.081857056,65,49,55,34,49,42,43,36,40,53,18,58,63,69,63,50,70,48,65,62,57,31,0,352,325,"0"
"283_5",666,6,5,283,962,19,752,115,25,51,739213.8518,13339,0.138709677,0.084946237,0.380645161,0.395698925,0.419432938,0.337898977,0.02708198,0.019833909,0.01975052,0.781704782,0.11954262,0.025987526,0.053014553,49,33,44,23,35,35,29,43,26,16,19,30,29,41,30,37,35,22,23,39,28,11,0,293,271,"0"
"283_6",667,6,6,283,779,21,652,53,27,26,676928.879,9764,0.049763033,0.56042654,0.183649289,0.206161137,0.43186425,0.508173777,0.014818512,0.069712475,0.026957638,0.836970475,0.068035944,0.03465982,0.033376123,31,32,33,27,31,29,17,22,31,29,11,34,34,25,19,29,11,23,33,21,25,17,0,542,721,"0"
"283_7",668,9,7,283,647,7,390,216,11,23,948799.2988,13900,0.022911051,0.211590296,0.489218329,0.276280323,0.452485325,0.342955371,0.027337119,0.437249813,0.010819165,0.602782071,0.333848532,0.017001546,0.035548686,67,48,71,47,56,47,42,57,49,42,16,55,54,84,91,65,45,122,68,48,51,38,0,521,419,"0"
"284_1",669,8,1,284,1290,24,1078,41,29,118,1019853.793,11910,0.145081387,0.256192498,0.172682236,0.426043878,0.414278553,0.391605594,0.026511974,0.018764157,0.018604651,0.835658915,0.031782946,0.02248062,0.091472868,56,51,55,60,66,48,48,48,38,31,20,45,47,45,41,45,59,45,31,28,26,7,0,275,286,"0"
"284_2",670,6,2,284,966,11,783,3,21,148,884240.5084,10775,0.039175258,0.32233677,0.16838488,0.470103093,0.419551368,0.325286324,0.015285086,0.045203402,0.011387164,0.810559006,0.00310559,0.02173913,0.15320911,18,20,37,17,32,29,36,33,26,18,9,34,40,29,23,29,20,29,25,21,27,9,0,310,322,"0"
"284_3",671,16,3,284,1032,21,790,5,15,201,1698593.742,11553,0.09787234,0.423404255,0.138297872,0.340425532,0.41605457,0.446978618,0.314028165,0.033252977,0.020348837,0.765503876,0.004844961,0.014534884,0.194767442,28,26,32,16,47,38,36,22,14,36,15,51,41,30,23,39,21,28,34,27,15,13,0,352,479,"0"
"284_4",672,30,4,284,797,25,350,12,18,392,1695389.177,8269,0.493670886,0.112950341,0.29503408,0.098344693,0.386774469,0.699782054,0.21698686,0.019633919,0.031367629,0.439146801,0.015056462,0.022584693,0.491844417,42,43,33,31,25,34,29,36,37,32,10,53,53,73,54,49,38,44,29,35,28,23,0,1041,1108,"0"
"285_1",673,23,1,285,2375,44,1087,303,57,884,2872727.06,13469,0.150852483,0.26204596,0.261675315,0.325426242,0.350835309,0.432857219,0.026306012,0.160298277,0.018526316,0.457684211,0.127578947,0.024,0.372210526,85,97,125,103,105,109,95,105,99,73,45,122,133,118,101,108,111,112,91,71,88,53,0,1178,908,"0"
"286_1",674,29,1,286,1727,76,902,215,30,504,2799538.5,8538,0.215695067,0.216591928,0.365919283,0.201793722,0.331640223,0.505516098,0.021367333,0.292171603,0.044006948,0.522292994,0.124493341,0.017371164,0.291835553,141,193,171,132,145,106,80,59,58,67,26,111,101,100,88,94,82,67,72,73,65,55,1,265,327,"1"
"286_2",675,17,2,286,1093,21,616,41,13,402,960926.9551,7874,0.159591195,0.252358491,0.282232704,0.30581761,0.387164771,0.442434412,0.003009477,0.03151346,0.019213175,0.563586459,0.037511436,0.01189387,0.367795059,32,38,20,22,26,23,27,22,22,20,13,40,33,30,33,28,35,36,39,21,23,9,0,412,389,"0"
"286_3",676,7,3,286,1087,40,497,83,20,447,820007.4667,15050,0.425806452,0.132258065,0.106451613,0.335483871,0.337820543,0.576194808,0.00759888,0.126620295,0.036798528,0.457221711,0.076356946,0.018399264,0.411223551,43,30,39,31,24,57,47,33,42,40,26,33,41,32,37,38,51,37,31,40,30,19,0,353,328,"0"
"286_4",677,7,4,286,952,43,479,105,21,304,753286.4668,8865,0.24670287,0.035686579,0.431342126,0.286268425,0.325791445,0.43442992,0.084227326,0.133548262,0.045168067,0.503151261,0.110294118,0.022058824,0.319327731,40,27,32,32,33,34,47,29,33,26,20,49,31,33,29,28,26,35,26,34,23,14,0,309,359,"0"
"286_5",678,8,5,286,823,31,404,110,14,264,1189525.703,12572,0.095014111,0.495766698,0.180620884,0.228598307,0.338340328,0.509364047,0.098835467,0.04502808,0.037667072,0.490886999,0.133657351,0.017010936,0.320777643,27,33,41,31,34,29,27,21,29,22,15,44,44,32,43,37,34,27,24,33,22,19,0,525,537,"0"
"286_6",679,8,6,286,1442,74,684,164,22,498,1200069.482,11051,0.18204182,0.235547355,0.262607626,0.319803198,0.326444133,0.44736466,0.01385814,0.04379398,0.051317614,0.474341193,0.113730929,0.015256588,0.345353675,46,55,61,43,54,53,68,38,41,48,18,46,56,53,45,50,43,65,61,55,45,18,0,883,1403,"0"
"287_1",680,24,1,287,1478,37,393,22,20,1006,1864270.958,12294,0.268556005,0.128879892,0.241565452,0.36099865,0.55781314,0.456161261,0.029213533,0.304174831,0.025033829,0.265899865,0.01488498,0.0135318,0.680649526,103,110,97,92,90,61,93,65,76,68,28,149,177,120,134,122,97,125,134,159,121,65,0,412,539,"0"
"287_2",681,12,2,287,1029,56,260,9,12,692,1803922.582,10232,0.185222672,0.437246964,0.16902834,0.208502024,0.549661184,0.558998029,0.034406763,0.036898199,0.054421769,0.252672498,0.008746356,0.011661808,0.67249757,52,34,54,36,35,43,49,51,20,24,14,66,80,45,43,45,59,53,40,55,33,20,0,602,725,"0"
"288_1",682,16,1,288,1592,149,303,34,28,1078,1525923.353,8939,0.199895068,0.152151102,0.523609654,0.124344176,0.554299292,0.499017504,0.041821149,0.098762957,0.093592965,0.190326633,0.021356784,0.01758794,0.677135678,68,70,70,51,69,64,42,65,38,38,27,98,93,70,76,81,75,66,47,49,45,25,0,364,393,"0"
"288_2",683,7,2,288,918,102,144,124,20,528,895852.0855,11021,0.177570093,0.098798398,0.392523364,0.331108144,0.524638348,0.392486129,0.004794617,0.024689927,0.111111111,0.156862745,0.135076253,0.021786492,0.575163399,47,38,31,36,39,37,16,44,27,26,23,67,41,40,35,36,38,36,36,22,29,13,0,830,1067,"0"
"288_3",684,27,3,288,1735,168,409,288,35,835,2333306.917,15619,0.254198473,0.059541985,0.208396947,0.477862595,0.461660945,0.381036909,0.013077503,0.203458852,0.096829971,0.23573487,0.165994236,0.020172911,0.481268012,92,121,64,70,81,62,71,81,80,59,49,123,134,123,107,104,109,101,78,85,59,44,0,726,730,"0"
"289.01_1",685,9,1,289.01,1564,104,392,220,35,813,1441551.191,12878,0.055614407,0.387182203,0.207627119,0.349576271,0.474884631,0.401575951,0.007746736,0.160109847,0.066496164,0.250639386,0.140664962,0.022378517,0.519820972,107,90,71,84,68,48,43,76,53,52,34,105,85,92,83,53,60,57,79,54,32,30,0,385,649,"0"
"289.01_2",686,11,2,289.01,1421,188,347,35,22,829,4445766.166,10938,0.244257274,0.225880551,0.243491577,0.286370597,0.460555591,0.499166916,0.000912359,0.039428412,0.132301196,0.244194229,0.024630542,0.015482055,0.583391977,46,44,45,38,37,34,27,42,24,28,20,85,74,67,48,71,70,69,39,49,45,32,0,289,281,"0"
"289.01_3",687,6,3,289.01,872,55,186,22,4,605,552556.7076,9775,0.248543689,0.275728155,0.213592233,0.262135922,0.570970953,0.528059065,0,0.055574316,0.063073394,0.213302752,0.025229358,0.004587156,0.693807339,49,14,26,30,27,23,22,39,22,20,17,34,34,28,26,28,35,28,24,24,11,9,0,239,465,"0"
"289.02_1",688,13,1,289.02,1095,180,240,34,33,608,3859390.366,13202,0.206148282,0.038878843,0.219710669,0.535262206,0.43889503,0.32015807,0.033016407,0.03608044,0.164383562,0.219178082,0.031050228,0.030136986,0.555251142,24,23,33,22,21,13,21,23,19,26,14,45,44,45,43,56,71,47,42,30,30,12,0,391,556,"0"
"289.02_2",689,11,2,289.02,1309,94,330,144,18,723,2212053.655,14109,0.355191257,0.160898604,0.072859745,0.411050395,0.476736359,0.510424622,0.012165112,0.039913477,0.071810542,0.25210084,0.110007639,0.013750955,0.552330023,30,50,26,35,52,35,25,42,42,34,20,84,70,69,65,47,43,47,41,37,33,20,0,381,519,"0"
"289.02_3",690,8,3,289.02,1700,94,571,137,32,866,934124.5915,13609,0.226960784,0.190196078,0.155882353,0.426960784,0.404398697,0.425457992,0,0.020680685,0.055294118,0.335882353,0.080588235,0.018823529,0.509411765,45,44,44,32,26,34,33,38,38,32,15,67,62,54,43,53,60,45,33,42,39,21,0,348,447,"0"
"289.02_4",691,11,4,289.02,1305,92,403,152,23,635,857888.2991,9603,0.256410256,0.173453997,0.185017597,0.38511815,0.417463831,0.454820073,0.012837203,0.031043253,0.070498084,0.308812261,0.116475096,0.017624521,0.486590038,46,64,36,37,27,20,27,21,26,31,13,61,63,56,47,43,40,34,33,34,25,11,0,241,349,"0"
"289.02_5",692,9,5,289.02,906,59,229,108,12,498,512362.7985,13419,0.326781327,0.211302211,0.248157248,0.213759214,0.483272869,0.57714508,0.004405742,0.030054366,0.065121413,0.252759382,0.119205298,0.013245033,0.549668874,30,28,25,24,27,30,16,18,13,20,10,47,59,39,28,44,28,21,32,20,16,15,0,143,243,"0"
"29_1",718,24,1,29,1461,1188,34,95,51,93,1193747.946,32609,0.020242915,0.059210526,0.071862348,0.848684211,0.457289986,0.087741463,0.012431408,0.242691471,0.813141684,0.023271732,0.065023956,0.034907598,0.063655031,38,24,30,29,26,18,33,20,14,15,11,72,67,76,46,72,61,69,48,39,41,26,2,288,532,"1"
"29_2",719,12,2,29,701,565,40,41,10,45,556133.9795,36007,0,0.084388186,0.122362869,0.793248945,0.436629816,0.101767915,0,0.130409347,0.805991441,0.057061341,0.058487874,0.014265335,0.064194009,13,11,10,10,14,17,13,13,15,14,4,26,28,41,28,36,30,26,33,24,31,26,0,639,841,"0"
"29_3",720,27,3,29,1979,1605,28,165,57,124,2227678.331,30825,0.113577697,0.068146618,0.106350026,0.711925658,0.46741028,0.203919594,0.013538791,0.230471994,0.811015664,0.01414856,0.083375442,0.028802425,0.062657908,43,39,41,44,40,36,27,46,26,29,19,138,128,174,155,115,98,90,88,85,113,68,0,446,599,"0"
